,ID,User,Created At,GEO,Fav Count,RE Count,Text
195,9.38885E+17,,12/7/2017 16:38,,0,0,"# PresidentTrump # MikePence - # Congress President Trump Meets with Schumer, Pence, Pelosi, Mattis, Ryan and McConnell in the Oval Office https://youtu.be/tL-MFFo2XA4?t=8 | # tcot # PJNET"
196,9.38885E+17,,12/7/2017 16:37,,0,0,"Good riddance — Al Franken RESIGNS! # alfranken # congress # resigns https://thehornnews.com/good-riddance-al-franken-resigns/ … via @ ReadTheHornNews How many women did Franken hug, kiss, touch, fondled after his speech? He said he isn't resigning until 'the coming weeks'. Does he want another year of tenure?"
197,9.38885E+17,,12/7/2017 16:36,,0,0,Surveillance Program Will Continue Without Congressional Approval (RT↺ Fav) http://www.1clickdaily.com/3680932 # NationalIntelligence # UnitedStatesCongress # PrivacyOfTelecommunications # GlobalSurveillance # Congress # CentralIntelligenceAgency # Trump # surveillance # section70
198,9.38885E+17,,12/7/2017 16:35,,0,0,RT to urge # Congress to # fundCHIP & treat America's kids to good health care. http://bit.ly/1DF97Jr # CHIPworks
199,9.38884E+17,,12/7/2017 16:34,,0,0,# Congress trying to rush bill packed with pork for big # pharma before # Trump gets inhttps://tacticalinvestor.com/health-bill-packed-goodies-big-pharma/ …
200,9.38884E+17,,12/7/2017 16:32,,8,1,"It’s time 4 # Congress to # RenewMIECHV! Chief Flynn of the @ MilwaukeePolice spoke abt the benefits of # homevisiting: higher reading levels, regular well-child visits, family economic self-sufficiency & more! http://bit.ly/2BeWvkt @ fox6now # MIECHVpic.twitter.com/TOwIf1Sl1O"
201,9.38884E+17,,12/7/2017 16:32,,1,0,"I am only concerned about @ SenFranken accusers while he was in # Congress. I don't condone any of his ""groping"" but there are two different sets standards for private and public citizens. Why I support TX (R) Congress # revengeporn dude leaving. Just not cool - nude selfies period"
202,9.38884E+17,,12/7/2017 16:30,,0,0,. @ TheLeadCNN When you talk about 'moral high-ground' on what basis would you expect even a mole-hill of elevation difference in # Congress ? Mike Rodgers may be right it's not political unless you're stupid enough to allow it within your membership.
203,9.38884E+17,,12/7/2017 16:30,,8,8,"This is a celebration of a great friendship, commitment, of dedication to common values such as democracy. Without a doubt, # Congress has been a great support for our states. # Baltic flags were present at @ StateDept during soviet times, it matters - Solvita Āboltiņa ( # Latvia)pic.twitter.com/uDbCIZPWEH – at Rayburn House Office Building"
204,9.38883E+17,,12/7/2017 16:30,,1,1,WHERE ARE THEY! # leaders # congress # wherearethey # godhelpus # heartach # love # peacepic.twitter.com/JLknnQUwDC
205,9.38883E+17,,12/7/2017 16:30,,0,0,RT to urge # Congress to # fundCHIP & treat America's kids to good health care. http://bit.ly/1D2DTd1 # CHIPworks
206,9.38883E+17,,12/7/2017 16:30,,0,0,RT to urge # Congress to # fundCHIP & treat America's kids to good health care. http://bit.ly/1wrTBfA # CHIPworks
207,9.38883E+17,,12/7/2017 16:29,,0,0,RT to urge # Congress to # fundCHIP & treat America's kids to good health care. http://bit.ly/1DF97Jr # CHIPworks
208,9.38883E+17,,12/7/2017 16:29,,0,0,Do you know how much stuff would get done in # congress if we just let # women run it for a term?https://twitter.com/morgfair/status/938852209382395905 …
209,9.38883E+17,,12/7/2017 16:28,,0,0,Tragedy at a # NewMexico high school... let's work harder to # EndGunViolence!! # Congress needs to pass # CommonSense # GunControlNOW!!http://abcnews.go.com/US/people-shot-mexico-high-school-police/story?id=51646326 …
210,9.38883E+17,,12/7/2017 16:28,,0,0,I support Comprehensive Immigration Law Reform AND Enforcement. Do your job # Congress # Pelosi # Senators # SpeakerRyan
211,9.38882E+17,,12/7/2017 16:25,,0,0,How House members guard their secrets in sexual harassment cases # POTUS @ vp @ realDonaldTrump # congress https://www.washingtonpost.com/politics/how-house-members-guard-their-secrets-in-sexual-harassment-cases/2017/12/06/7782c724-d9d9-11e7-b1a8-62589434a581_story.html …pic.twitter.com/UcHGKeKMga
212,9.38881E+17,,12/7/2017 16:21,,0,0,"This list is by far, not complete, (like President Clinton being impeached and a newly discovered $17M slush fund for sex harassment) but it strikes me as odd how any member of # Congress can point the finger of blame in this sewer. https://en.wikipedia.org/wiki/List_of_American_federal_politicians_convicted_of_crimes …"
213,9.38881E+17,,12/7/2017 16:20,,0,0,"As # STD rates continue to rise, testing & treatment services have never been more important. # Congress must restore FY17 cut to @ CDCSTDpic.twitter.com/xai6PcpBCD"
214,9.38881E+17,,12/7/2017 16:19,,1,1,"# Trump, # Ryan and # McConnell met with # Pelosi and # Schumer on the # budget in a ""Get it done"" attitude, said Schumer # Congress # Military # DACA"
215,9.38881E+17,,12/7/2017 16:19,,0,0,the original debate from 1995 when # Congress voted to move the embassy to # Jerusalem @ JoeBiden voted yeahttps://twitter.com/haaretzcom/status/938522337741361152 …
216,9.3888E+17,,12/7/2017 16:18,,0,0,# Justice Dept. lawyer who met with dubious # Trump # dossier author to be hauled before # Congress>DossierAgainstTrumpWasPaid By # Democrats?Was # Obama InvolvedInThis # Collusion>GetAnother # SpecialCounsel ToInvestigate # ForeignInvolvement>In # Election # Collusion To DefeatRepublicans
217,9.3888E+17,,12/7/2017 16:18,,0,0,"Shutdown Unlikely, but Medical Marijuana Protections Still at Risk | Leafly https://www.leafly.com/news/politics/shutdown-unlikely-but-medical-marijuana-protections-still-at-risk … # cannabis # leafly via @ Leafly # MMJ # Congress by # budcanna"
218,9.3888E+17,,12/7/2017 16:18,,0,0,King Benjamin on how you are less than the dust of the earth @ POTUS # Congress @ foxnews @ BreitbartNews @ OutnumberedFNC @ CNN @ MSNBC @ LouDobbs @ TheFive http://tl.gd/no94c8 pic.twitter.com/DxAuqOPPBqpic.twitter.com/vEfKM1fdTE
219,9.3888E+17,,12/7/2017 16:15,,0,0,"Shutdown Unlikely, but Medical Marijuana Protections Still at Risk | Leafly https://www.leafly.com/news/politics/shutdown-unlikely-but-medical-marijuana-protections-still-at-risk … # cannabis # leafly via @ Leafly # MMJ # Congress"
220,9.38879E+17,,12/7/2017 16:14,,0,0,Good riddance — Al Franken RESIGNS! # alfranken # congress # resigns https://thehornnews.com/good-riddance-al-franken-resigns/ … via @ ReadTheHornNews
221,9.38879E+17,,12/7/2017 16:12,,0,0,Do you know who is # ManiShankarAiyar ??? Born in # Pakistan # Congress Party Leader Helping Alagabadi leaders spread disturbance in the country.
222,9.38879E+17,,12/7/2017 16:11,,0,0,"Bruce Orr, who met with # dossier author # ChristopherSteele, to be hauled before # Congress - http://go.shr.lc/2j0NJ1S - @ washtimes # USpoli"
223,9.38878E+17,,12/7/2017 16:10,,1,0,“But the same souls who see the neutrality that’s necessary for the internet now need to recognize that democracy depends upon that same neutrality as well.” — @ lessig https://medium.com/wordsthatmatter/the-neutrality-network-e5d9ecabd544 … # netneutrality # congress # lobbyistshttps://twitter.com/juanof9/status/938873365368131584 …
224,9.38878E+17,,12/7/2017 16:09,,1,3,# AARP: # Congress must prevent 'sudden cut' to Medicare in 2018 http://thehill.com/policy/healthcare/363825-aarp-congress-must-prevent-sudden-cut-to-medicare-in-2018#.WimuB9aBu10.twitter …
225,9.38878E+17,,12/7/2017 16:09,,1,1,"""Conservatives"", screw the Constitution again. If # Congress can force ""reciprocity"", under the same made up power, they can force confiscation and regulation; but don't worry, you can pack on the Ice world of # Hoth. https://gab.ai/TheKingDude/posts/15792786 …"
226,9.38877E+17,,12/7/2017 16:05,,1,0,# Repost @ leehiller ・・・ Let's go # Hiking! # AutumnLeaves # autumn # OptOutside and enjoy the beauty of the trail before # Congress passes House Bill # hr520 they will use this to sell leases for mining drilling # fracking on our # publiclands # parks # trails # nationalparks # nat…pic.twitter.com/HxljSUb3mS
227,9.38877E+17,,12/7/2017 16:05,,0,0,# Trump Threatens Government Shutdown Over Continued Existence Of Democrats In # Congress http://dlvr.it/Q4t0Bc @ wonkette
228,9.38877E+17,,12/7/2017 16:04,,0,0,"# ManiShankarAiyar he will be back if # congress win in Gujarat , otherwise he will be back before 2019 election"
229,9.38877E+17,,12/7/2017 16:04,,2,0,"RT:As # nonprofits try to persuade # Congress to keep restrictions on politicking, they also reflect on their earlier tactical errors such as spending too little money on lobbying and focusing on potential job losses. http://bit.ly/2B1qBHq # GOPTaxBill"
230,9.38877E+17,,12/7/2017 16:03,,2,2,Good riddance — Al Franken RESIGNS! # alfranken # congress # resigns https://thehornnews.com/good-riddance-al-franken-resigns/ … via @ ReadTheHornNews
231,9.38876E+17,,12/7/2017 16:02,,1,0,In case you didn’t know the # tax # bill # congress and # senate passed with # potus approval will… https://www.instagram.com/p/BcalO0BAwXv/
232,9.38876E+17,,12/7/2017 16:01,,43,15,"""[ @ SenSchumer, @ ChrisMurphyCT & @ SenFeinstein] will deploy their billionaire friends @ MikeBloomberg & @ georgesoros to fund anarchist protestors who'll use violence & illegal tactics from the streets to the halls of # Congress. We won't be intimidated"" @ stinchfield1776 # PassCCR 6/pic.twitter.com/MRCNGK7jjG"
233,9.38876E+17,,12/7/2017 16:01,,1,0,Hello everyone. It seems that there was misinformation in my last tweet. It turns out it was not Al Franken who said ‘Grab em by the pussy. You can do anything.’ That was actually said by President Donald Trump. # sorry # trump # alfranken # news # politics # congress
234,9.38876E+17,,12/7/2017 16:00,,2,1,"Majority of Americans (70%) Think # Congress Should Investigate Trump for Sexual Harassment, Poll Says https://lawandcrime.com/high-profile/majority-of-americans-think-congress-should-investigate-trump-for-sexual-harassment-poll-says/ … via @ lawcrimenews"
235,9.38876E+17,,12/7/2017 16:00,,0,0,US trade agency rules against Canada in lumber dispute - http://tinyurl.com/y743s5ss # trump # putin # russia # investigation # transgender # gays # congress # wapo # latimes # nytimes # thehill # nyc # miami # mexico # hawaii # japan # india # france # parisaccord # unitedkingdom # crickpic.twitter.com/zUKl8XDvng
236,9.38876E+17,,12/7/2017 15:59,,0,0,# Trump # COAL BACKER could win under # Perry # DOE proposal to reshape the electricity markets. Our incomes and businesses thru higher utility bills will make # MurryEnergy and others richer. NO more monies to # DonaldTrump # GOP Donors. CALL # Congress. http://mvnt.us/m533186
237,9.38876E+17,,12/7/2017 15:59,,0,0,tisari bat ye hai ki # PMModi @ BJP4India ne # Pappu # RaGa # Congress @ INCIndia ya any # Secular party se rajneeti karneka mauka mangta rahta hai kya?yadi nahi to fir ye log # Modi ji # BJP ko barbar mauka kyo de rahe hain?unse nahi PuchhteHo&Mana nahi karte ho?
238,9.38875E+17,,12/7/2017 15:57,,0,0,Cause this BAGGA # RoyMooreChildMolester walking around with a GUN is a LIVE ADVERTISEMENT for @ NRA in # Congress # VoteThemAllOut2018
239,9.38875E+17,,12/7/2017 15:57,,0,0,Cause this BAGGA # RoyMooreChildMolester walking around with a GUN is a LIVE ADVERTISEMENT for @ NRA in # Congress # VoteThemAllOut2018https://twitter.com/RawStory/status/938868839512772609 …
240,9.38875E+17,,12/7/2017 15:56,,1,2,# SoWhat! @ alfranken DO NOT QUIT. # AdultTouching @ CIA # Zero Blackmail # PedophileElite in # Congress Widespread # Congressional # PedoRings # PredatorPedophiles DO NOT CALL @ robreiner character witness! # No # MORE # BabyRapeJokes @ NancyPelosi @ SenSchumer @ stephenkbannon @ MarkLevinShowhttps://twitter.com/hillestadnils/status/938831366384320512 …
241,9.38875E+17,,12/7/2017 15:55,,0,0,"@ SenFranken Being forced to resign was bullshit, but doggonit, a lot of # progressives and Real Americans like me think you are hero. I want you to look in this mirror and thay these words: https://youtu.be/xNx_gU57gQ4 # metoo # Democrats # Dems # Senate"
242,9.38875E+17,,12/7/2017 15:55,,0,0,Good riddance — Al Franken RESIGNS! # alfranken # congress # resigns https://thehornnews.com/good-riddance-al-franken-resigns/ … via @ ReadTheHornNews
243,9.38874E+17,,12/7/2017 15:52,,5,0,I know not everyone is in a union. Any union. But a # congress is a great place to start observing and absorbing nurse activism. # WeNurseshttps://twitter.com/wenurses/status/938873471328808961 …
244,9.38874E+17,,12/7/2017 15:52,,0,0,With Great Office comes Great Responsibility. Is it time we need to address liable on the floor of the Senate? Too many abuse the honor and privilege allowed in speaking on the Floor. # MAGA # Congress # SenateFloor
245,9.38874E+17,,12/7/2017 15:51,,1,0,I’m calling on # Congress to start an investigation into the uprising in # Jerusalem right now # BenghaziStyle Hello? Any1? # GOPFascismSucks
246,9.38873E+17,,12/7/2017 15:50,,2,0,# NEECCH # CONGRESS # AHMAD PATAL.NAKKLI BRAHMIN#GANDHI RAHUL#ITALY BREED. https://m.facebook.com/story.php?story_fbid=10214313870341859&id=1269619519 … COURTESY SHIV KUMAR BHAT ( ACTUAL BRAHMIN OF KASHMIR IN EXILE OF 30 YRS NOW IN CONTINIUATION. CIURTEST NATIONAL CONFRENCE+ CONGRESD OF KASHMIR.pic.twitter.com/y5iNH2zaNu
247,9.38873E+17,,12/7/2017 15:49,,1,0,Good riddance — Al Franken RESIGNS! # alfranken # congress # resigns https://thehornnews.com/good-riddance-al-franken-resigns/ … via @ ReadTheHornNews
248,9.38873E+17,,12/7/2017 15:48,,3,2,Brookings Cafeteria podcast contributor @ mollyereynolds offers her take on what's happening in # Congress with spending debates and other issues. https://soundcloud.com/brookings-institution/whats-happening-in-congress-shutdown-appropriations …
249,9.38873E+17,,12/7/2017 15:48,,2,0,"Sincerely asking # Congress 4 impeachment of # President, his political blunders r damaging US interests beyond line of return. # Jerusalem"
250,9.38872E+17,,12/7/2017 15:46,,0,0,Good riddance — Al Franken RESIGNS! # alfranken # congress # resigns https://thehornnews.com/good-riddance-al-franken-resigns/ … via @ ReadTheHornNews
251,9.38872E+17,,12/7/2017 15:45,,0,0,# TRUMP GOTTA GO Not the time 4 # women of # congress 2 B same old same old ie # HYPOCRITES
252,9.38872E+17,,12/7/2017 15:45,,0,0,"Shutdown Unlikely, but Medical Marijuana Protections Still at Risk http://dlvr.it/Q4srwt # Politics # Congress # Dana_Rohrabacher # Earl_Blumenauerpic.twitter.com/3PjWZcjje7"
253,9.38872E+17,,12/7/2017 15:45,,0,0,"You would get more support if you demanded that # Congress force # RoyMoore to step aside ... and # Trump be removed from WH. # GOP, # Democrats, and # Independents are all complicit in degrading USA. Party loyalty ended today, December 7, 2017. # MeToo # resisthttps://twitter.com/omarvaid/status/938400924564885505 …"
254,9.38872E+17,,12/7/2017 15:45,,1,0,"It really shouldn’t be this hard Congress. Dems need to agree to a Korean DMZ style wall on the southern border, and Repubs you need to agree to a path to citizenship for “Dreamers”, possibly some current illegals on case by case review. # Congress # MAGA # bordercontrol"
255,9.38872E+17,,12/7/2017 15:43,,0,0,Speaking is my passion # keynote # speaker # international # congress # PMI # Poland # lovemyjob @… https://www.instagram.com/p/BcajH8cllBN/
256,9.38872E+17,,12/7/2017 15:43,,0,0,# Congress https://twitter.com/mikehtrujillo/status/938815136571129856 …
257,9.38872E+17,,12/7/2017 15:43,,0,0,# GOP # POTUS # MAGA # Congress https://twitter.com/amjoyshow/status/938869363825958912 …
258,9.38871E+17,,12/7/2017 15:42,,0,0,Lucky for @ JoeNBC that he's no longer a member of # Congress. His alleged involvement with -- and possible connection to the death of -- the pretty intern in his FL office wouldn't play well in today's climate. # MeToohttps://twitter.com/Kristokoff/status/938868538445529088 …
259,9.38871E+17,,12/7/2017 15:40,,0,0,Good riddance — Al Franken RESIGNS! # alfranken # congress # resigns https://thehornnews.com/good-riddance-al-franken-resigns/ … via @ ReadTheHornNews
260,9.38871E+17,,12/7/2017 15:40,,0,0,They bragged about their 1983 ‘heinous’ racial killing for... - http://tinyurl.com/y8e3sgek # potus # scotus # cake # wapo # media # fakenews # golf # nfl # nba # tennis # futbol # soccer # worldcup # olympics # sk # bromance # trumpputin # movies # film # congress # antifa # whitesupremacy # sf #pic.twitter.com/ErM0L3MgRK
261,9.38871E+17,,12/7/2017 15:40,,1,3,# SmartDissent is a Database tracking actions by # Trump & # Congress sorted by topic. See our # Budget page: http://www.smartdissent.com/tags/budget # Resist # Budget18 # Budget2018 # MiddleClass # SafetyNet # Educationpic.twitter.com/1GDH636VtD
262,9.38871E+17,,12/7/2017 15:39,,0,0,"On one side, you have law enforcement, the vast majority of New Yorkers, and common sense. On the other, NY's Republican Members of # Congress doing the # NRA's bidding. http://nyti.ms/2jp2msV cc: @ RepJohnFaso @ LeeZeldin @ RepJohnKatko"
263,9.38871E+17,,12/7/2017 15:39,,2,0,Congrats to dear brother # Jhm_Hassan_Moulana for being elected # State_President of # TamilNadu_Nadu_Youth # Congress Thalapathy pic.twitter.com/HBAxrp5xRj
264,9.3887E+17,,12/7/2017 15:39,,1,1,"Bjp is the only party which does not have any manifesto,they just cheat manifesto's from other parties and distribute them before the other party does... # RahulGandhi # SoniaGandhi # LaluPrasadYadav # Congress # NDTVNews # aajtak # ABPGujaratPoll"
265,9.3887E+17,,12/7/2017 15:38,,0,0,"If members of the @ FBI attempt to thwart # Congress' constitutionally mandated oversight responsibility, they should be brought up on criminal charges. Seriously. Same for members of @ TheJusticeDept. Time to stop pussyfootin' around.https://twitter.com/TGowdySC/status/938796691922309121 …"
266,9.3887E+17,,12/7/2017 15:37,,0,0,Release names # Congress who paid out $17M. Dems will be surely be on it. Dems will never have moral high ground b/c foundation was Bill C. https://twitter.com/onemanrockr/status/938804694796791808 …
267,9.3887E+17,,12/7/2017 15:36,,1,0,# rahulgandhi filled the party president nomination which means in upcoming # India # Elections in case # congress wins by hook or crook.. Expect him to be a PM. Sadly if @ narendramodi Loses all 5 years hard work will go.. Dear Indians be careful.. Think n vote. @ BJP4India @ PMOIndia
268,9.3887E+17,,12/7/2017 15:36,,0,0,Ye lo # BJP ke sanskar mitro.. # Congress ne to # ManiShankarAiyar ko bahar ka rasta dikha diya kya kabhi # BJP apne is swamy ko kuch poochegi. Wah apne liye shakkar dusro ke liye kadwi neem. Ya # CongressInsultsGujarat # NeechAadmi ye b jumle ki trah use honge.pic.twitter.com/HjP3it8Lqr
269,9.38869E+17,,12/7/2017 15:35,,0,0,# eb5 # eb5program # eb5news # visa # immigration # congress # capitolhill # trump # investment # investors # greencards # business # developers # projects # realestatehttp://www.eb5daily.com/eb-5-program-extension-set-expire-tomorrow-will/ …
270,9.38869E+17,,12/7/2017 15:35,,2,0,@ gop does not elevate women. They diminish them. By handing the control of # Congress u become complicit
271,9.38869E+17,,12/7/2017 15:34,,1,1,What # alfranken may have done20 years ago was not a crime # congress should prosecute # illegalcampaign $$ from # putin( # bernie) & # trumprussia # sessions but they are rearranging deck chairs &complains about lousy kissers! # pathetichttps://twitter.com/krassenstein/status/938831882858450944 …
272,9.38869E+17,,12/7/2017 15:33,,0,0,@ BJP4India z manifesto is the development and progress done in # Gujarat till date. It's you and your party which are still stuck to conventional sheets full of fake # congress political promises in name of manifesto. Grow up # pappu & understand what we
273,9.38869E+17,,12/7/2017 15:33,,0,0,"@ SenSanders : the fewest bills among All Senators, the most absent among Serving 10+ Years, Leadership Score is 3rd worst, 4th fewest cosponsors... What a leader for # change! # embarassment # Congress https://www.govtrack.us/congress/members/bernard_san"
274,9.38869E+17,,12/7/2017 15:31,,0,0,@ NancyPelosi says she might show up 2day # DNC # Democrats # MAGA # LosAngeles # DTLA # orangecounty # riverside # sanbernardino # California # Republicans # RNC # congress # senate # TaxReform # TaxBill # USA # AmericaFirsthttps://twitter.com/GOP/status
275,9.38868E+17,,12/7/2017 15:29,,0,0,Today # congress took a crap and farted # AlFranken
276,9.38868E+17,,12/7/2017 15:27,,3,0,"# Congress suspends # ManiShankarAiyar after # PMModi’s caste twist on Aiyar’s “ Neech” jibe, writes Kiran Deep # PMParNeechPolitics http://www.thenewsfreedom.com/congress-suspends-aiyar-after-pm-modis-caste-twist-on-aiyars-neech-jibe-writes-kiran-deep/ …pic.twitter.com/XMqXBbS5Nq"
277,9.38867E+17,,12/7/2017 15:27,,2,0,"# Congress suspends # ManiShankarAiyar after # PMModi’s caste twist on Aiyar’s “ Neech” jibe, writes Kiran Deep # PMParNeechPolitics http://www.thenewsfreedom.com/congress-suspends-aiyar-after-pm-modis-caste-twist-on-aiyars-neech-jibe-writes-kiran-deep/ …pic.twitter.com/hOKsdKMUZ9"
278,9.38867E+17,,12/7/2017 15:26,,1,0,"# Israel, a physiologically inferior entity, cannot denounce # Jerusalem (4 # Palestine) as its capital. It needs external powers to announce that. # American presidents had that tabled in # Congress but understood the risks. # Trump doesn't and has inversed on all int. # accords."
279,9.38867E+17,,12/7/2017 15:25,,0,0,Government still trying to push that $45billion # OpiodReliefFund (read: # SlushFund for # Congress & # WhiteHouse / # POTUS ) through while also trying to fund the Govt and keep # Deficit down. Give Us a Break
280,9.38867E+17,,12/7/2017 15:25,,1,0,I sure he’ll hope not the # Corruption of this # WH & it’s toadies in # Congress & # Senate is off the scales NO release of info on FISA apphttps://twitter.com/kendilaniannbc/status/938812072275730432 …
281,9.38867E+17,,12/7/2017 15:24,,0,0,# DNC # Democrats # MAGA # LosAngeles # DTLA # orangecounty # riverside # sanbernardino # California # LorettaLynch # Republicans # RNC # congress # senate # WassermanShultz # TaxReform # TaxBill # USA # AmericaFirsthttps://twitter.com/GovMikeHuckabee/status/938839188635553794 …
282,9.38867E+17,,12/7/2017 15:24,,0,0,# DNC # Democrats # MAGA # LosAngeles # DTLA # orangecounty # riverside # sanbernardino # California # LorettaLynch # Republicans # RNC # congress # senate # WassermanShultz # TaxReform # TaxBill # USA # AmericaFirsthttps://twitter.com/SpeakerRyan/status/938862401293873152 …
283,9.38866E+17,,12/7/2017 15:22,,4,0,"# Congress suspends # ManiShankarAiyer, now will the PM # NarendraModi resign for all the atrocious remarks he made against Ex. PM Manmohan Singh time and again ? Tum karo toh rasleela aur congress kare toh character dheela # Neech # NeechAdmi # NeechBJP"
284,9.38866E+17,,12/7/2017 15:22,,0,0,"# ShehzaadPoonawala raised the right question of dynasty in Party but was ousted from # congress immediately . - ""Vinash Kale vipreet budhi"" holds true for both congress and Shehzaad. LOL"
285,9.38866E+17,,12/7/2017 15:21,,0,0,"This Man personifies Chaos, Confusion & Lies. Disruption and Discord are what exemplifies Trump & his Boys. # Congress # PaulRyan, # Pence Hopefully, his tenure is brief & once again, the US will be better again.https://twitter.com/realDonaldTrump/status/938517073508163584 …"
286,9.38866E+17,,12/7/2017 15:21,,0,0,# congress must release the list. People who paid claims must resign and payback the monies. No pensions https://twitter.com/cnn/status/938865650453315584 …
287,9.38866E+17,,12/7/2017 15:21,,0,0,AL FRANKEN PEDIGREED OUT OF THE # USA # SENATE ~ The former Comedian & an accomplished Federal # Legislator -Senator # AlFRANKEN regretfully announced his impending # resignation from the # USA # Congress because of # SexualMISCONDUCT variously alleged against himhttps://www.yahoo.com/newsroom/vibes/crime-justice/v-611e8982-b21b-33a7-a66a-e03bcf4392f7_c-c11d526a-2bbb-3636-a61e-080969dbd520_a-c11d526a-2bbb-3636-a61e-080969dbd520?soc_src=newsroom&soc_trk=com.apple.UIKit.activity.PostToTwitter&.tsrc=newsroom …
288,9.38866E+17,,12/7/2017 15:21,,1,0,"# congress # copoltics YOU CAN'T FIRE ALL THE ""BAD"" PEOPLE....but....https://www.toddmitchem.com/blog/2017/12/7/you-cant-fire-all-the-bad-people-but …"
289,9.38866E+17,,12/7/2017 15:20,,0,0,# DNC # Democrats # MAGA # LosAngeles # DTLA # orangecounty # riverside # sanbernardino # California # LorettaLynch # Republicans # RNC # congress # senate # WassermanShultz # TaxReform # TaxBill # USA # AmericaFirsthttps://twitter.com/PressSec/status/938849891652161536 …
290,9.38866E+17,,12/7/2017 15:20,,0,1,. @ SBAgov & # Congress aim to help # SmallBusinesses against # cyberattacks. More on @ MeriTalk: http://bit.ly/2k3gU0W # SmallBusiness # SmallBiz # CyberSecurity # Malwarepic.twitter.com/vyGH0Yt7cp
291,9.38866E+17,,12/7/2017 15:20,,0,0,# DNC # Democrats # MAGA # LosAngeles # DTLA # orangecounty # riverside # sanbernardino # California # LorettaLynch # Republicans # RNC # congress # senate # WassermanShultz # TaxReform # TaxBill # USA # AmericaFirsthttps://twitter.com/SenateGOP/status/938861428316037121 …
292,9.38866E+17,,12/7/2017 15:20,,0,0,# DNC # Democrats # MAGA # LosAngeles # DTLA # orangecounty # riverside # sanbernardino # California # LorettaLynch # Republicans # RNC # congress # senate # WassermanShultz # TaxReform # TaxBill # USA # AmericaFirsthttps://twitter.com/HouseGOP/status/938847077328547840 …
293,9.38866E+17,,12/7/2017 15:19,,1,0,Franken was railroaded. Get potus out of office now. # congress
294,9.38865E+17,,12/7/2017 15:19,,0,0,MT # NHLAMember @ WeAreUnidosUS: ICYMI: We sat down with @ SenatorMenendez to discuss what # Congress needs to do now for a # CleanDreamAct. Click here to watch! http://bit.ly/2zVYZzF
295,9.38865E+17,,12/7/2017 15:18,,1,3,As per ur opinion Which party will make gov. In # GujaratElection2017 # BJP # Congress # Chaupal # Election2017 # ElectionWithTimes # CongressInsultsGujarat # BJP4Gujarat # CongressPresident Please vote and ReTwitt
296,9.38865E+17,,12/7/2017 15:16,,5,9,Why the heck do I need to call my Members of # Congress? They are all # Democrats. Answer-> http://bit.ly/iv-dems # Indivisible # resist
297,9.38865E+17,,12/7/2017 15:15,,2,0,"There is something seriously wrong with # Congress, the # FBI, # DOJ, and current Democratic ""leadership"" in the House and Senate. Time to # DrainTheDCswamp"
298,9.38864E+17,,12/7/2017 15:15,,0,0,"She adds poonnawala is the Only person, contest from Congress ticket and vote for BJP # Congress https://twitter.com/GuruJiPolitical/status/938838068886249472 …"
299,9.38864E+17,,12/7/2017 15:15,,0,0,Don't testify before # Congress unless you are protected. One of many instances of mysterious deaths. # homicidehttps://twitter.com/MuckRock/status/938502058931564545 …
300,9.38864E+17,,12/7/2017 15:14,,0,0,"NO WAY @ RepJohnConyers SON should be considered 4 disgraced spot! Fathers teach sons how 2 treat WOMEN! SON already abuses! Sure # JohnConyers wants to pass the HUGE $ bribing lobbyists; nvm # HuntingGround 4 # SexualPredators # DEMS have made our # Congress, on to HIS prodigy! NO https://twitter.com/larryelder/status/938616055731064832 …"
301,9.38864E+17,,12/7/2017 15:11,,0,0,"Family: Woman, Girl (↺RT Emote) http://www.fastemoji.com/5087 # U+1F469 # cosset # adjoining # earthling # former # despot # boy # people # nearby # conceitedperson # abbreviation # makeover # smack # yachtsman/woman # congress # seed # massage # stout # VIP # tickle # virile"
302,9.38864E+17,,12/7/2017 15:11,,0,0,When will # Republicans stop making excuses for this ape they voted into office. # trump # jerusalem # trump # jew # republicans # democrats # congress # israel # palestine # peace # war # politics # cnn # fox # love # me # seanhannity
303,9.38863E+17,,12/7/2017 15:10,,0,0,# Trump isn't capable of managing a fucking # McDonalds. # Republicans gave him the country. # jerusalem # trump # jew # republicans # democrats # congress # israel # palestine # peace # war # politics # cnn # fox # love # me # Hannity
304,9.38863E+17,,12/7/2017 15:10,,0,0,YOUR NOT Worthy of The PEOPLEs HOUSE # America @farenthold # Pervert # SexualPredator # WOMEN # SexualHarassement TIME for # GOP @ SpeakerRyan to CLEAN UP # CONGRESS Should B ZERO TOLERANCE 4 This Behavior! USING # TAX $ 4 this SHOULD B A CRIME
305,9.38863E+17,,12/7/2017 15:09,,3,1,"# RememberPearlHarbor With confidence in our armed forces, unbounding determination of our people, we will gain the inevitable triumph—so help us G-d. I ask that # Congress declare that since the unprovoked & dastardly attack on 12/7/41, a state of war has existed Art I/Sec 8/C11"
306,9.38863E+17,,12/7/2017 15:07,,2,0,Un-Franken-believable. . . . # saenzsigns # laughs # funny # fun # lol # joke # meme # followforfollow # likeforlike # instagram # instagood # ha # funny # funnypics # funnymemes # dank # dankmemes # alfranken # senate # congress # trump # harveyweinstein http://ift.tt/2nG5Xas pic.twitter.com/9FNkmKP9me
307,9.38862E+17,,12/7/2017 15:06,,0,0,"Now that they done bullied Franken to resign, when are they going to demand the resignations of @farenthold and trump?!! # Congress # SenateDems"
