,ID,Name,Created At,Fav Count,GEO,Re Count,Text
581,9.56948E+17,senorrinhatch,43126.7459,0,,16,RT @GOPSenFinance: Congress just passed the longest #CHIP extension in the program's history. Here are 10 reasons why CHIP works and how si…
582,9.56901E+17,senorrinhatch,43126.61575,82,,28,"That’s billion with a B. 

More great news for American workers! #TaxReform 

https://t.co/r7GKFVYVxU"
583,9.56893E+17,senorrinhatch,43126.59282,0,,71,"RT @ITI_TechTweets: ITI's CEO Dean Garfield said that @senorrinhatch's I-Squared bill will ""help meet the needs of our economy, drive new i…"
584,9.56881E+17,senorrinhatch,43126.56063,0,,209,RT @senorrinhatch: The #ISquared bill will help American workers by providing nearly a billion dollars in new funding for STEM education an…
585,9.56745E+17,senorrinhatch,43126.1856,27,,10,"Mens rea? As in “mens rea reform?” https://t.co/p0cDSv75PE

Cc: @SenTedCruz @RandPaul @SenMikeLee @sendavidperdue 

https://t.co/KwZ7Wz0Iau"
586,9.56723E+17,senorrinhatch,43126.124,0,,3914,"RT @SenateGOP: .@NancyPelosi’s net worth in 2016: $29,350,000

Americans’ median net worth in 2017: $68,828

To the average American, a $1,…"
587,9.56716E+17,senorrinhatch,43126.10468,287,,105,https://t.co/BgwEenVJJl
588,9.56715E+17,senorrinhatch,43126.10228,0,,634,"RT @senorrinhatch: NEWS: Hatch and @JeffFlake introduce Merit-Based, High-Skilled Immigration Bill for the 21st Century #ISquared #Immigrat…"
589,9.56683E+17,senorrinhatch,43126.01358,0,,94,RT @NewAmericanEcon: Read our statement on @senorrinhatch's Immigration Innovation Bill: https://t.co/M2bR8JvWZL https://t.co/NTdV31aF5v
590,9.56683E+17,senorrinhatch,43126.01351,0,,255,RT @MicrosoftIPC: Thanks @senorrinhatch @jeffflake for introducing an important new bill to reform the high-skilled immigration system. We’…
591,9.56683E+17,senorrinhatch,43126.01347,0,,70,RT @ITI_TechTweets: The comprehensive I-Squared legislation introduced today by @senorrinhatch will bring much-needed highly skilled immigr…
592,9.56683E+17,senorrinhatch,43126.01338,0,,76,"RT @BSAnews: We support the legislation introduced today by @senorrinhatch and @jeffflake on high-skilled immigration, which will help the…"
593,9.56683E+17,senorrinhatch,43126.01333,0,,81,RT @victoriaespinel: Thank you @senorrinhatch and @jeffflake for introducing the I-Squared Act today. It strikes the ideal balance between…
594,9.56683E+17,senorrinhatch,43126.0133,0,,277,RT @IntelPolicy: The H-1B visa system helps fill critical skill gaps in the US high-tech work force. Thanks to @senorrinhatch and @JeffFlak…
595,9.56675E+17,senorrinhatch,43125.99206,0,,48,RT @CompTIAAdvocacy: The comprehensive I-Squared legislation introduced today by @senorrinhatch will bring much-needed highly skilled immig…
596,9.56665E+17,senorrinhatch,43125.96348,138,,122,"HATCH: ""The White House immigration framework is a step in the right direction.""

#utpol #ISquared… https://t.co/68E49Pe8Ud"
597,9.56635E+17,senorrinhatch,43125.88127,191,,173,"The #ISquared Act will also work against fraud, and abuses of the visa system. #ImmigrationInnovation https://t.co/uvijZrAfoc"
598,9.56634E+17,senorrinhatch,43125.8783,214,,209,The #ISquared bill will help American workers by providing nearly a billion dollars in new funding for STEM educati… https://t.co/GZRdvn4vnP
599,9.56632E+17,senorrinhatch,43125.87402,639,,634,"NEWS: Hatch and @JeffFlake introduce Merit-Based, High-Skilled Immigration Bill for the 21st Century #ISquared… https://t.co/H0sniZnKmu"
600,9.56611E+17,senorrinhatch,43125.81588,110,,112,Senator Hatch is speaking on the floor about his immigration proposal now! Tune in. https://t.co/I9pPEqewYp… https://t.co/1UmgHxe1p4
601,9.5658E+17,senorrinhatch,43125.72972,49,,15,"When it comes to innovative higher education, Utah is a trailblazer in finding creative ways to make expand access… https://t.co/0YLrvbjnE7"
602,9.56568E+17,senorrinhatch,43125.69564,0,,62,RT @CesarConda: #ISquared also creates the largest Workforce Education Fund for American Workers https://t.co/G785dEnuKW
603,9.56568E+17,senorrinhatch,43125.6955,0,,41,"RT @SenDougJones: While I may not be as musically gifted as you two, I am a big fan of good music -- so much of which comes from Alabama's…"
604,9.56557E+17,senorrinhatch,43125.66699,136,,127,In the current political environment this effort represents an ideal step in bringing Republicans and Democrats tog… https://t.co/CEdchyNhzi
605,9.56557E+17,senorrinhatch,43125.665,849,,930,"The President and leaders from both parties have called for greater focus on merit-based immigration.

Hatch’s prop… https://t.co/uZLDv5DmgP"
606,9.56536E+17,senorrinhatch,43125.60781,0,,58,"RT @SenateGOP: #TaxReform perks: ""Starbucks to increase wages, improve benefits for 150K employees” via @FoxBusiness https://t.co/Jx5uyzjGj…"
607,9.56507E+17,senorrinhatch,43125.52816,0,,100,RT @senorrinhatch: @LamarAlexander @SenBobCorker @ChrisCoons @SenatorDurbin @SenatorIsakson @SenDougJones @SenWhitehouse While many musicia…
608,9.56377E+17,senorrinhatch,43125.16789,0,,19,RT @RepDougCollins: Congratulating @senorrinhatch &amp; @SenAlexander for their leadership in introducing the #MusicModernizationAct in the Sen…
609,9.56369E+17,senorrinhatch,43125.14627,0,,24,"RT @senorrinhatch: Ester Dean, who has written for Rihanna and Beyoncé, said: “I worked in elderly homes for about 7 years before I could p…"
610,9.56368E+17,senorrinhatch,43125.14544,0,,12,"RT @senorrinhatch: And @aloeblacc (who co-wrote ""Wake Me Up""): 

""the abhorrently low rates songwriters are paid by streaming services—enab…"
611,9.56364E+17,senorrinhatch,43125.13214,0,,5,"RT @copyright4u: We could not agree more, @SenOrrinHatch! The #MusicModernizationAct will give the music industry the update it deserves. #…"
612,9.56304E+17,senorrinhatch,43124.96895,0,,10,"RT @AliABCNews: Video of Sen. Lamar Alexander, a talented pianist, and Sen. Orrin Hatch, a gold and platinum-album songwriter (yup!) talk a…"
613,9.56303E+17,senorrinhatch,43124.96522,0,,336,RT @mkraju: A sign of our polarized times: Former senators used to sail through the Senate and get confirmed easily for administration jobs…
614,9.56303E+17,senorrinhatch,43124.96459,25,,13,Hatch Statement on Governor Brownback's Confirmation to serve as Ambassador-at-Large for International Religious Fr… https://t.co/K2YIhS51rg
615,9.563E+17,senorrinhatch,43124.95559,0,,5,RT @royaltyexchange: Thank you  @SenBobCorker @senorrinhatch @SenWhitehouse @SenAlexander @SenatorDurbin @ChrisCoons @SenatorIsakson &amp; @Sen…
616,9.56283E+17,senorrinhatch,43124.91113,0,,24,"RT @senorrinhatch: R&amp;B Star @NeYoCompound, famous for hit songs like “Mad,” got his start as a songwriter with “Let me Love You” for Mario.…"
617,9.56282E+17,senorrinhatch,43124.90655,13,,7,"Hatch, with his dear friend Gail Miller (#7 on the @RobertGehrke list of Utah political power players) &amp; the wonder… https://t.co/4rIncWT36D"
618,9.56267E+17,senorrinhatch,43124.86579,0,,20,RT @GOPSenFinance: #CHIP has assisted millions of children and received strong bipartisan support since Chairman @SenOrrinHatch founded it…
619,9.5626E+17,senorrinhatch,43124.84772,0,,10,RT @digitalmediausa: Thank you @senorrinhatch @SenWhitehouse @SenAlexander @SenatorDurbin @SenBobCorker @SenKamalaHarris @SenatorIsakson @C…
620,9.56256E+17,senorrinhatch,43124.83654,0,,17,"RT @GrantMaloySmith: I appreciate @SenAlexander @OrrinHatch, @SenWhitehouse, @SenatorDurbin, @SenBobCorker, @ChrisCoons, @SenatorIsakson an…"
621,9.56256E+17,senorrinhatch,43124.83608,0,,246,"RT @senorrinhatch: Outdated music licensing laws may be preventing great music from ever being written
 
Hatch and @LamarAlexander, feat. @…"
622,9.56246E+17,senorrinhatch,43124.80664,7,,1,"@KimAcheson Close to the same, Hatch included among them. Which would suggest that an overwhelming majority underst… https://t.co/j4jvSmdCOR"
623,9.56237E+17,senorrinhatch,43124.78247,1128,,271,Only 84? https://t.co/LftMwwWY4L
624,9.56222E+17,senorrinhatch,43124.74147,33,,14,Grateful to also have @SenKamalaHarris join this incredible list of bipartisan supporters in our effort to… https://t.co/klAIN4NIbH
625,9.56219E+17,senorrinhatch,43124.73238,0,,3,"RT @HowardMGould: Didn’t expect to be retweeting @senorrinhatch this morning, but you’ve got to love this. #StandWithSongwriters #writersli…"
626,9.56219E+17,senorrinhatch,43124.73184,0,,7,"RT @madelynajosel: .@senorrinhatch and @SenAlexander just dropped the hottest mixtape of 2018
#StandWithSongwriters https://t.co/CbW7QHyFvo"
627,9.56218E+17,senorrinhatch,43124.73141,0,,28,RT @ChrisCoons: Proud to help @senorrinhatch and @SenAlexander introduce the bipartisan Music Modernization Act – which will help American…
628,9.56218E+17,senorrinhatch,43124.73132,0,,87,RT @SenBobCorker: Today we introduced the Music Modernization Act to help improve the music marketplace so that it works not only for consu…
629,9.56218E+17,senorrinhatch,43124.73073,0,,6,RT @matracaberg: Thank you guys! the songwriting community is so grateful for this... https://t.co/jtmwDpjkoG
630,9.56218E+17,senorrinhatch,43124.73056,0,,24,"RT @NMPAorg: #NMPA, @ASCAP , @bmi , @NSAIofficial , @wearesonaLA welcome Senate introduction of #MusicModernizationAct- https://t.co/79sbeT…"
631,9.56218E+17,senorrinhatch,43124.72992,0,,13,"RT @cspanJeremy: .@SenOrrinHatch mentions @taylorswift13, @s_c_ &amp; @garthbrooks during remarks on ensuring songwriters are paid fair market…"
632,9.56199E+17,senorrinhatch,43124.67684,0,,19,RT @SenAlexander: TUNE IN Now — I’m planning to speak on the Senate floor with @senorrinhatch about our new bill to help ensure songwriters…
633,9.56193E+17,senorrinhatch,43124.6613,0,,19,RT @horaciog: Thank you @senorrinhatch @SenAlexander @SenWhitehouse @SenatorDurbin @SenBobCorker @ChrisCoons @SenatorIsakson &amp; @SenDougJone…
634,9.56192E+17,senorrinhatch,43124.65865,0,,34,"RT @SenatorIsakson: Our GA music industry is legendary, and our talent pool seems to be growing every day. The 'Music Modernization Act' is…"
635,9.56192E+17,senorrinhatch,43124.65819,83,,24,"Ester Dean, who has written for Rihanna and Beyoncé, said: “I worked in elderly homes for about 7 years before I co… https://t.co/Xa0pLhr47y"
636,9.56189E+17,senorrinhatch,43124.65087,15,,12,"And @aloeblacc (who co-wrote ""Wake Me Up""): 

""the abhorrently low rates songwriters are paid by streaming services… https://t.co/lvwLOhXgDj"
637,9.56188E+17,senorrinhatch,43124.64671,56,,25,"Songwriter Kevin Kadish made waves in 2015 when he told a House committee that he only earned $5,679 off of 178 MIL… https://t.co/XjBGZZ5Oeg"
638,9.56186E+17,senorrinhatch,43124.64212,58,,24,"R&amp;B Star @NeYoCompound, famous for hit songs like “Mad,” got his start as a songwriter with “Let me Love You” for M… https://t.co/LuGxvY4VbD"
639,9.56184E+17,senorrinhatch,43124.63685,230,,100,@LamarAlexander @SenBobCorker @ChrisCoons @SenatorDurbin @SenatorIsakson @SenDougJones @SenWhitehouse While many mu… https://t.co/9NKLjArR45
640,9.5618E+17,senorrinhatch,43124.62576,521,,246,"Outdated music licensing laws may be preventing great music from ever being written
 
Hatch and @LamarAlexander, fe… https://t.co/X5e0pK8uo6"
641,9.5615E+17,senorrinhatch,43124.54203,0,,539,RT @senorrinhatch: Powerful video from @guypenson about being a gay conservative Republican. A great reminder that we are never restricted…
642,9.55998E+17,senorrinhatch,43124.12391,87,,11,* @guypbenson
643,9.55979E+17,senorrinhatch,43124.07013,1863,,539,Powerful video from @guypenson about being a gay conservative Republican. A great reminder that we are never restri… https://t.co/dvYjQSsiQX
644,9.55971E+17,senorrinhatch,43124.04789,0,,20,RT @GOPSenFinance: The Medical Device Tax kills jobs and hampers medical innovation. The government funding bill delayed it for two years.…
645,9.55953E+17,senorrinhatch,43123.99809,0,,8,"RT @StewSays: The #Senate today passed the Amy, Vicky, and Andy Child Pornography Victim Assistance Act (S. 2152).  @OrrinHatch"
646,9.55942E+17,senorrinhatch,43123.9694,13,,2,@JayCaruso @AndreaNRuth We have fun here. https://t.co/nhBy7pKzyc
647,9.5593E+17,senorrinhatch,43123.93671,0,,101,"RT @SenJohnBarrasso: Tonight @SenSanders will host a conversation about #MedicareForAll. @SenSanders if #MedicareForAll is implemented, how…"
648,9.55916E+17,senorrinhatch,43123.89589,120,,35,"Disney is giving a $1,000 bonus to 125,000 employees thanks to #TaxReform. 

 https://t.co/KK8VgHCiIf"
649,9.55912E+17,senorrinhatch,43123.88664,0,,853,RT @SenateMajLdr: Even the Democrats’ government shutdown couldn’t keep this GOP Congress from finding new ways to cut taxes. Included in y…
650,9.55912E+17,senorrinhatch,43123.88564,0,,234,"RT @SenateMajLdr: The 6 year extension of Children’s Health Insurance Program is the longest ever. #CHIP helps nearly 9,000,000 children ac…"
651,9.55911E+17,senorrinhatch,43123.88465,2,,1,@ryanbeckwith In the late 80s.
652,9.55911E+17,senorrinhatch,43123.88366,38,,11,@senatorshoshana  https://t.co/Jjh8RfytOG
653,9.55908E+17,senorrinhatch,43123.87438,105,,5,@JamesTPloski This is why?
654,9.55902E+17,senorrinhatch,43123.85971,110,,15,@juddzeez  https://t.co/uFB0eyQvZg
655,9.55901E+17,senorrinhatch,43123.85576,0,,49,RT @SenJohnBarrasso: .@SenSanders’ #SinglePayer bill would actually outlaw employer health coverage— Check out Section 107 of the bill he s…
656,9.55898E+17,senorrinhatch,43123.84637,2728,,702,Thank you for this fitting tribute to my decades of service. https://t.co/DKA9i44vdG #utpol
657,9.55864E+17,senorrinhatch,43123.75247,98,,33,"Grateful for the kind words from @SenateMajLdr on Sen. Hatch's historic #CHIP extension yesterday:

""Its passage of… https://t.co/TqmUaRxPU7"
658,9.5581E+17,senorrinhatch,43123.60525,0,,74,"RT @GOPSenFinance: JUST IN: @jpmorgan announces it will invest $20 BILLION across its businesses thanks to #taxreform, meaning higher wages…"
659,9.55783E+17,senorrinhatch,43123.53104,0,,73,"RT @senorrinhatch: AND includes the longest Children’s Health Insurance Program extension in history. #CHIP 
https://t.co/AR6BtYQZzb

https…"
660,9.55622E+17,senorrinhatch,43123.08587,214,,73,"AND includes the longest Children’s Health Insurance Program extension in history. #CHIP 
https://t.co/AR6BtYQZzb

https://t.co/xdUdAC1am4"
661,9.55563E+17,senorrinhatch,43122.92163,0,,26,RT @GOPSenFinance: Chairman @SenOrrinHatch on the six-year #CHIP extension that just passed the Senate: https://t.co/l4WkW2IEDX https://t.c…
662,9.55561E+17,senorrinhatch,43122.9187,315,,70,"Cooler heads have prevailed, and the Senate has just passed legislation to end the unnecessary and foolhardy… https://t.co/pivJE47mZL"
663,9.55511E+17,senorrinhatch,43122.77822,0,,9,RT @SenLyleHillyard: Tribute to Matt https://t.co/hjz6EoXxX5
664,9.55461E+17,senorrinhatch,43122.64025,193,,79,"HATCH: I’ve stuck my neck out on immigration issues year after year, and I have more to show for it than most. So t… https://t.co/M1PwKyXwS3"
665,9.55456E+17,senorrinhatch,43122.62902,0,,722,"RT @kerpen: Schumer to @jaketapper in 2013:
""I believe in immigration reform. What if I persuaded my caucus to say, 'I'm going to shut the…"
666,9.55452E+17,senorrinhatch,43122.6174,562,,233,"“They own this mess. Now we need to work together to clean it up.”

At 12 PM the Senate will vote to re-open the go… https://t.co/z4GL8pVPEb"
667,9.55434E+17,senorrinhatch,43122.56744,644,,376,"“The lesson learned is that Democrats are first and foremost interested in fighting Trump.”

#SchumerShutdown

https://t.co/DkOVe5cknP"
668,9.55425E+17,senorrinhatch,43122.54218,0,,335,RT @senorrinhatch: HATCH: Bipartisan majorities in both the House and Senate supported a non-controversial bill to keep the government fund…
669,9.5541E+17,senorrinhatch,43122.50008,0,,224,RT @AshLeeStrong: Senate Republicans trying to reopen the government. Senate Dems continue blockade. #schumershutdown https://t.co/ZkeMIzrl…
670,9.55287E+17,senorrinhatch,43122.16019,0,,48,"RT @DeanHeller: Democrats can shut the government down, but thankfully they can’t shut down Chipotle. 

#SchumerShutdown #nvsen https://t.c…"
671,9.55273E+17,senorrinhatch,43122.12389,562,,335,HATCH: Bipartisan majorities in both the House and Senate supported a non-controversial bill to keep the government… https://t.co/aUvX9IQNN5
672,9.55269E+17,senorrinhatch,43122.11257,93,,41,"HATCH on Senate Democrats Hostage Negotiation Strategy: ""I’ve stuck my neck out on immigration issues year after ye… https://t.co/mPv1Ne6Byu"
673,9.55261E+17,senorrinhatch,43122.09009,409,,57,Even opted for the invisible monocle for the evening. https://t.co/ajhjHEcX1l
674,9.55259E+17,senorrinhatch,43122.08537,26,,4,@RevAndyKarlson @heatherscope Cargo shorts.
675,9.55259E+17,senorrinhatch,43122.08498,26,,7,@HeilmanDM Reality check: Funding for CHIP didn't lapse until yesterday. It remained funded and Congress worked wit… https://t.co/qAIE4TVFlx
676,9.55256E+17,senorrinhatch,43122.07493,95,,37,“We’re imposing imaginary deadlines on ourselves that will leave everyone worse off—CHIP recipients and Dreamers al… https://t.co/4y4vZwalZr
677,9.55255E+17,senorrinhatch,43122.07314,106,,40,Tune in now: Hatch is speaking on the floor about what Democracts are risking with the #SchumerShutdown #utpol… https://t.co/wNqe8setvn
678,9.55233E+17,senorrinhatch,43122.01226,0,,400,"RT @senorrinhatch: This careless and unnecessary  shutdown is putting lives at risk. 

It’s time for Democrats to end the #SchumerShutdown,…"
679,9.55218E+17,senorrinhatch,43121.97133,1244,,686,Illuminating read: Chuck Schumer in 2013: If Dems shut down the government over immigration that would be ‘a politi… https://t.co/vihMBZew6P
680,9.55193E+17,senorrinhatch,43121.90256,0,,3103,RT @SenateMajLdr: #ICYMI ?? Chris Wallace on @FoxNewsSunday perfectly boiled down the #Senate Democrats and the #SchumerShutdown. https://t…
681,9.55185E+17,senorrinhatch,43121.88038,772,,400,"This careless and unnecessary  shutdown is putting lives at risk. 

It’s time for Democrats to end the… https://t.co/4YzeFtWJuS"
682,9.55167E+17,senorrinhatch,43121.83086,72,,47,"What an interesting quote from a House Democrat, via @alweaver22: “The charge ‘the Democrats shut down the governme… https://t.co/jmqsWMPLq5"
683,9.55109E+17,senorrinhatch,43121.66955,161,,113,It would appear that the Senate Minority Leader’s mind has changed about shutting the government down over immigrat… https://t.co/lnDaY7xxqO
684,9.55096E+17,senorrinhatch,43121.63429,0,,226,"RT @SenateGOP: .@HouseDemocrats' Minority Leader @NancyPelosi in 2013: 

""I join the American people in their disgust in what happened in t…"
685,9.55073E+17,senorrinhatch,43121.5711,0,,663,RT @cimarcos: Democrats objected to this poster used by @RepByrne featuring an old quote from @SenSchumer during the last shutdown. So now…
686,9.5507E+17,senorrinhatch,43121.56309,0,,2247,"RT @senorrinhatch: By “poster slamming Schumer,” you mean “poster quoting Schumer.”

I can see why a quote from the Minority Leader saying…"
687,9.54954E+17,senorrinhatch,43121.24171,0,,2419,RT @jpodhoretz: Hey Twitter congrats on the Women's March feed. It was great how you did that for the March for Life!! Oh. Wait.
688,9.54932E+17,senorrinhatch,43121.18106,3973,,2247,"By “poster slamming Schumer,” you mean “poster quoting Schumer.”

I can see why a quote from the Minority Leader sa… https://t.co/wF4DlFhZfT"
689,9.54924E+17,senorrinhatch,43121.1591,283,,159,"Senator @marcorubio lays out the #SchumerShutdown well here. —&gt; 

https://t.co/ZB3s2DkAam"
690,9.54923E+17,senorrinhatch,43121.15759,8,,2,@realjeffsadoff Nothing in this is remotely subjective or debatable.
691,9.54922E+17,senorrinhatch,43121.15454,0,,156,RT @senorrinhatch: We all agree with the need to find a responsible solution on #DACA. Many of us are working on a solution that can find b…
692,9.54922E+17,senorrinhatch,43121.15338,446,,362,"Just a reminder: after filibustering the bill to keep the government open and extend #CHIP last night, Democrats ob… https://t.co/08dyq46gNN"
693,9.54906E+17,senorrinhatch,43121.11111,0,,1266,RT @SpeakerRyan: I hope Senator Schumer comes to his senses and ends this shutdown madness sooner rather than later. The whole country is w…
694,9.54887E+17,senorrinhatch,43121.05623,0,,7253,"RT @senorrinhatch: The record stands very clear:

Bipartisan majorities in the House and Senate supported a non-controversial bill to keep…"
695,9.54885E+17,senorrinhatch,43121.05278,0,,410,"RT @SenateMajLdr: Remember ?? a bipartisan majority of the #Senate, Republicans and Democrats, voted to avoid this #SchumerShutdown."
696,9.54835E+17,senorrinhatch,43120.91404,146,,28,"Hatch, taking a break from negotiations to meet Olivia Martin, newborn daughter of Paul Martin, a member of his CPD… https://t.co/RU8f1XHsjw"
697,9.54827E+17,senorrinhatch,43120.89289,0,,69,RT @StewSays: Senate Democrats just objected to having the cloture vote today. So...The #shutdown continues.
698,9.54824E+17,senorrinhatch,43120.88338,227,,120,“Democrats appear to be under the impression that even though they cast the vast majority of the votes that caused… https://t.co/fYPxnzSXsC
699,9.5482E+17,senorrinhatch,43120.87188,171,,84,"The negative impacts of this totally unnecessary shutdown continue.. #SchumerShutdown 

https://t.co/6i910dTfZO"
700,9.54813E+17,senorrinhatch,43120.85275,320,,156,We all agree with the need to find a responsible solution on #DACA. Many of us are working on a solution that can f… https://t.co/FgrgGfO5ij
701,9.54811E+17,senorrinhatch,43120.8488,188,,92,Our veterans deserve better than this. Senate Democrats are playing political games with their livelihoods.… https://t.co/RA0Pqm3Pdb
702,9.54806E+17,senorrinhatch,43120.83279,0,,14,"RT @GOPSenFinance: Hatch: Today, the priority should be to keep the government open and to ensure funding for #CHIP into the future."
703,9.54801E+17,senorrinhatch,43120.82029,0,,465,"RT @CNN: “We will not negotiate the status of 690,000 unlawful immigrants while hundreds of millions of taxpaying Americans. ... are held h…"
704,9.54786E+17,senorrinhatch,43120.77828,0,,1338,"RT @SenateMajLdr: The United States of America is officially in Day 1 of a government shutdown, thanks to #Senate Democrats. https://t.co/e…"
705,9.54776E+17,senorrinhatch,43120.7503,0,,138,RT @ComfortablySmug: Speaker Ryan on the floor asking Dems to please let CHIP be extended so sick children can be cared for. I pray the Dem…
706,9.54766E+17,senorrinhatch,43120.72277,0,,1481,"RT @HouseGOP: FACT: More than 2 MILLION men and women in uniform will not be getting paid until the #SchumerShutdown ends. @SenateDems, we…"
707,9.54765E+17,senorrinhatch,43120.72227,13692,,7253,"The record stands very clear:

Bipartisan majorities in the House and Senate supported a non-controversial bill to… https://t.co/LH9PO6E9F2"
708,9.54762E+17,senorrinhatch,43120.71352,0,,170,"RT @CNNPolitics: House Speaker Paul Ryan calls the government shutdown ""utter madness"" and accuses Senate Democrats of engaging in a ""shake…"
709,9.54754E+17,senorrinhatch,43120.69038,187,,111,"CNN Poll on our choices today: 

There is no need to choose between funding the government, and fixing DACA later.… https://t.co/V1wNzwQEiU"
710,9.54735E+17,senorrinhatch,43120.63914,0,,63,"RT @SenPatRoberts: 3 months ago, @GOPSenFinance Committee passed bipartisan legislation to extend the Childrens' Health Insurance Program f…"
711,9.54585E+17,senorrinhatch,43120.22449,248,,153,The risk is that the American people won't hold them accountable for voting AGAINST ideas they've long agreed on to… https://t.co/japqsLmBJH
712,9.54584E+17,senorrinhatch,43120.22235,0,,321,"RT @senorrinhatch: Lest we forget, they’ve been fairly transparent with their intentions all along. #SchumerShutdown https://t.co/GsEu2m3SV…"
713,9.54584E+17,senorrinhatch,43120.2223,0,,760,RT @senorrinhatch: Correct phrasing here. Democrats are actively working to shut down the government. #SchumerShutdown https://t.co/3MnblLf…
714,9.54566E+17,senorrinhatch,43120.17295,8649,,5389,"“The Senate” did not cast votes to block the bill to fund the government. 

Senate Democrats did.… https://t.co/EziNtQzWOP"
715,9.54564E+17,senorrinhatch,43120.16523,0,,27,"RT @DougHeye: If majorities in House and Senate support keeping government open, Dem leadership is making a big mistake not letting it pass…"
716,9.54561E+17,senorrinhatch,43120.15802,0,,2870,RT @guypbenson: This. Bipartisan majorities of both chambers of Congress voted to keep the government open. Senate Democrats blocked it. It…
717,9.54561E+17,senorrinhatch,43120.15779,438,,321,"Lest we forget, they’ve been fairly transparent with their intentions all along. #SchumerShutdown https://t.co/GsEu2m3SVF #utpol"
718,9.5456E+17,senorrinhatch,43120.15435,185,,105,"5 Democrats willing to put games aside, fund the government, and keep 9 million kids from losing their healthcare t… https://t.co/1NnqyFBKZb"
719,9.54558E+17,senorrinhatch,43120.15051,1342,,760,Correct phrasing here. Democrats are actively working to shut down the government. #SchumerShutdown https://t.co/3MnblLfKxi #utpol
720,9.54556E+17,senorrinhatch,43120.14382,667,,317,"We have a chance to pass the longest #CHIP extension in history. 

-Hatch, on his way to vote to keep the governmen… https://t.co/uu6JWlKenY"
721,9.54551E+17,senorrinhatch,43120.13042,308,,153,"Fortunately the American people are smarter than this, and have a pretty good idea of who is voting to shut down th… https://t.co/nyxJnFTdYr"
722,9.5455E+17,senorrinhatch,43120.12807,77,,35,And he's absolutely right. #SchumerShutdown https://t.co/OkvSQyKREF
723,9.54534E+17,senorrinhatch,43120.08229,0,,1135,"RT @senorrinhatch: CNN Poll: Avoiding a shutdown is more important than continuing DACA. 

But good news: We can do both because DACA is no…"
724,9.54524E+17,senorrinhatch,43120.05551,146,,92,"""This Mitch McConnell Tweet Sums Up Democrats’ Shutdown Choices Perfectly,"" via @rumpfshaker. #SchumerShutdown… https://t.co/RXcKxg2h4E"
725,9.54484E+17,senorrinhatch,43119.94501,0,,1644,"RT @SenateMajLdr: A partial list of what #Senate Democrats will be jeopardizing by shutting down the government over #DACA:
? #Veterans’ se…"
726,9.54473E+17,senorrinhatch,43119.91557,0,,41,"RT @SenPatRoberts: We have the opportunity to fund #CHIP for 6 more years, the longest extension in the history of the program. Unfortunate…"
727,9.54473E+17,senorrinhatch,43119.91543,65,,44,Notable: CNN poll finds that #SchumerShutdown has less than 50% support among DEMOCRATS --&gt;  https://t.co/aej4InfKbq #utpol
728,9.54467E+17,senorrinhatch,43119.89808,152,,95,"The @SenateMajLdr's point here seems to be sinking in: While both of these programs are important, only one has a d… https://t.co/l05rdK4Uzc"
729,9.54465E+17,senorrinhatch,43119.89418,278,,192,Also in unsurprising news: The American people can see through Congressional Democrats political games and believe… https://t.co/7tVdEGBTKR
730,9.54465E+17,senorrinhatch,43119.89233,1767,,1135,"CNN Poll: Avoiding a shutdown is more important than continuing DACA. 

But good news: We can do both because DACA… https://t.co/kqAB5rIHTv"
731,9.54455E+17,senorrinhatch,43119.86519,415,,240,Senate Democrats are twisting themselves into pretzels in order to argue against ideas and priorities they've suppo… https://t.co/9KLCZfzVoL
732,9.54447E+17,senorrinhatch,43119.84422,63,,23,"NEW: Children's Hospitals support CR:  

""The CR being considered by Congress includes a six-year extension of… https://t.co/cpWLuysm56"
733,9.54442E+17,senorrinhatch,43119.83014,0,,5,"RT @GovHerbert: We also want quick action on #DACA, but a bird in the hand is better than two in the bush."
734,9.54442E+17,senorrinhatch,43119.83009,0,,12,RT @GovHerbert: A six year extension saves $1 billion. There is broad bi-partisan agreement and no reason to punt again.
735,9.54442E+17,senorrinhatch,43119.83007,0,,90,"RT @GovHerbert: 20,000 kids in Utah need Congress to reauthorize the Children's Health Insurance Program immediately.  #CHIP"
736,9.54425E+17,senorrinhatch,43119.78325,162,,29,@NARAL “Anti-choice power players” https://t.co/Kr9BjxwIib
737,9.544E+17,senorrinhatch,43119.71263,0,,286,"RT @SenateGOP: Republicans are ready to extend the Children’s Health Insurance Program for six years, but @SenateDems and @SenSchumer are t…"
738,9.54393E+17,senorrinhatch,43119.69554,69,,37,There's no reason for my colleagues to pit their righteous crusade on immigration against their righteous crusade f… https://t.co/odhoipbCyS
739,9.54393E+17,senorrinhatch,43119.69389,0,,21,RT @GOPSenFinance: Hatch: Democrats are holding everything hostage so they can stage another righteous fight here on the floor and in TV in…
740,9.54393E+17,senorrinhatch,43119.69373,56,,34,"If they filibuster this legislation, they will be filibustering authorized funding for the child health insurance p… https://t.co/NOBNmCx9QA"
741,9.54392E+17,senorrinhatch,43119.69097,0,,16,"RT @GOPSenFinance: Hatch: So, where are our colleagues today? Where are Senate Democrats – both on and off the Finance Committee – who have…"
742,9.54391E+17,senorrinhatch,43119.68953,66,,42,The bill before us includes what would be the longest extension of the Children's Health Insurance Program in histo… https://t.co/UZxJmgwoaD
743,9.5439E+17,senorrinhatch,43119.68538,38,,9,"HATCH on the floor: ""They're not 'holier than thou,' they're 'more political than thou.'"" #utpol"
